SampleID	RAS_WSC_08_1819_4
d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Pseudomonadales,f:Thioglobaceae 	 2
d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Thiotrichales,f:Thiotrichaceae 	 1
d:Bacteria,p:Verrucomicrobiota,c:Verrucomicrobiae,o:Opitutales,f:Puniceicoccaceae 	 4
d:Hacrobia,k:Eukaryota,p:Haptophyta,c:Haptophyta_Clade_HAP3,o:Haptophyta_Clade_HAP3_X 	 1
d:Hacrobia,k:Eukaryota,p:Haptophyta,c:Haptophyta_Clade_HAP4,o:Haptophyta_Clade_HAP4_X 	 1
d:Hacrobia,k:Eukaryota,p:Haptophyta,c:Prymnesiophyceae,o:Phaeocystales 	 7
d:Hacrobia,k:Eukaryota,p:Haptophyta,c:Prymnesiophyceae,o:Prymnesiales 	 8
d:Hacrobia,k:Eukaryota,p:Katablepharidophyta,c:Katablepharidaceae,o:Katablepharidales 	 2
d:Hacrobia,k:Eukaryota,p:Picozoa,c:Picozoa_X,o:Picozoa_XX 	 5
d:Hacrobia,k:Eukaryota,p:Telonemia,c:Telonemia_X,o:Telonemia_XX 	 3
d:Hacrobia:plas,k:Eukaryota:plas,p:Haptophyta:plas,c:Prymnesiophyceae:plas,o:Phaeocystales:plas 	 5
d:Opisthokonta,k:Eukaryota,p:Metazoa,c:Arthropoda,o:Crustacea 	 250
d:Rhizaria,k:Eukaryota,p:Cercozoa,c:Chlorarachniophyceae,o:Chlorarachniophyceae_X 	 1
d:Stramenopiles,k:Eukaryota,p:Ochrophyta,c:Bacillariophyta,o:Bacillariophyta_X 	 24
d:Stramenopiles,k:Eukaryota,p:Ochrophyta,c:Bolidophyceae,o:Parmales 	 2
d:Stramenopiles,k:Eukaryota,p:Ochrophyta,c:Dictyochophyceae,o:Dictyochophyceae_X 	 6
d:Stramenopiles,k:Eukaryota,p:Ochrophyta,c:MOCH-2,o:MOCH-2_X 	 1
d:Stramenopiles,k:Eukaryota,p:Ochrophyta,c:Pelagophyceae,o:Pelagomonadales 	 4
d:Stramenopiles,k:Eukaryota,p:Ochrophyta,c:Raphidophyceae,o:Raphidophyceae_X 	 1
d:Stramenopiles,k:Eukaryota,p:Opalozoa,c:MAST-3,o:MAST-3B 	 1
d:Stramenopiles,k:Eukaryota,p:Opalozoa,c:MAST-3,o:MAST-3D 	 1
d:Stramenopiles,k:Eukaryota,p:Pseudofungi,c:MAST-1,o:MAST-1B 	 1
d:Stramenopiles,k:Eukaryota,p:Pseudofungi,c:MAST-1,o:MAST-1C 	 1
d:Stramenopiles,k:Eukaryota,p:Pseudofungi,c:MAST-2,o:MAST-2C 	 1
d:Stramenopiles,k:Eukaryota,p:Sagenista,c:MAST-7,o:MAST-7A 	 1
d:Stramenopiles,k:Eukaryota,p:Sagenista,c:MAST-8,o:MAST-8A 	 1
d:Stramenopiles,k:Eukaryota,p:Sagenista,c:MAST-8,o:MAST-8D 	 1
d:Stramenopiles:plas,k:Eukaryota:plas,p:Ochrophyta:plas,c:Bacillariophyta:plas,o:Bacillariophyta_X:plas 	 1
d:Stramenopiles:plas,k:Eukaryota:plas,p:Ochrophyta:plas,c:Dictyochophyceae:plas,o:Dictyochophyceae_X:plas 	 2
