RAS_WSC_10_1718-read-90487:0-931(+)	d:Archaea(1.00),p:Crenarchaeota(1.00),c:Nitrososphaeria(1.00),o:Nitrosopumilales(1.00),f:Nitrosopumilaceae(1.00),g:Candidatus_Nitrosopumilus(0.99),s:uncultured_marine(0.89)	+
RAS_WSC_10_1718-read-83503:3007-4457(-)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Marinomonadaceae(1.00),g:Marinomonas(1.00),s:Marinomonas_primoryensis(0.60)	+
RAS_WSC_10_1718-read-98983:7-1461(+)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Marinomonadaceae(1.00),g:Marinomonas(1.00),s:Marinomonas_primoryensis(0.59)	+
RAS_WSC_10_1718-read-20689:2266-3714(-)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Burkholderiales(1.00),f:Methylophilaceae(1.00),g:OM43_clade(1.00),s:uncultured_beta(0.05)	+
RAS_WSC_10_1718-read-16139:1-722(+)	d:Archaea(1.00),p:Crenarchaeota(1.00),c:Nitrososphaeria(1.00),o:Nitrosopumilales(1.00),f:Nitrosopumilaceae(1.00),g:Candidatus_Nitrosopumilus(0.93),s:uncultured_marine(0.69)	+
RAS_WSC_10_1718-read-24571:7279-7831(+)	d:Archaea(1.00),p:Crenarchaeota(1.00),c:Nitrososphaeria(1.00),o:Nitrosopumilales(1.00),f:Nitrosopumilaceae(1.00),g:Candidatus_Nitrosopumilus(0.97),s:unidentified_archaeon(0.06)	+
RAS_WSC_10_1718-read-94776:0-679(+)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Alphaproteobacteria(1.00),o:SAR11_clade(1.00),f:Clade_I(0.95),g:Clade_Ia(0.95),s:Candidatus_Pelagibacter(0.61)	+
RAS_WSC_10_1718-read-53951:2186-3736(+)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:UBA10353_marine_group(1.00),f:UBA10353_marine_group(1.00),g:UBA10353_marine_group(1.00),s:uncultured_bacterium(0.92)	+
RAS_WSC_10_1718-read-21583:3078-4607(-)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Halieaceae(1.00),g:Luminiphilus(1.00),s:marine_gamma(0.95)	+
RAS_WSC_10_1718-read-36317:5757-7286(-)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Halieaceae(1.00),g:Luminiphilus(1.00),s:marine_gamma(0.89)	+
RAS_WSC_10_1718-read-114155:4110-5646(-)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Thioglobaceae(1.00),g:SUP05_cluster(1.00),s:gamma_proteobacterium(0.59)	+
RAS_WSC_10_1718-read-42151:3256-4792(-)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Thioglobaceae(1.00),g:SUP05_cluster(1.00),s:gamma_proteobacterium(0.55)	+
RAS_WSC_10_1718-read-51681:2678-4214(+)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Thioglobaceae(1.00),g:SUP05_cluster(1.00),s:uncultured_gamma(0.01)	+
RAS_WSC_10_1718-read-93589:840-2376(+)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Thioglobaceae(1.00),g:SUP05_cluster(1.00),s:Candidatus_Thioglobus(0.26)	+
RAS_WSC_10_1718-read-107138:582-2118(-)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Thioglobaceae(1.00),g:SUP05_cluster(1.00),s:gamma_proteobacterium(0.57)	+
RAS_WSC_10_1718-read-24344:1759-3295(+)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Thioglobaceae(1.00),g:SUP05_cluster(1.00),s:Candidatus_Thioglobus(0.73)	+
RAS_WSC_10_1718-read-55042:1364-2900(-)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Thioglobaceae(1.00),g:SUP05_cluster(1.00),s:Candidatus_Thioglobus(0.82)	+
RAS_WSC_10_1718-read-93986:822-2358(-)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Thioglobaceae(1.00),g:SUP05_cluster(1.00),s:Candidatus_Thioglobus(0.68)	+
RAS_WSC_10_1718-read-18622:507-2043(-)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Thioglobaceae(1.00),g:SUP05_cluster(1.00),s:uncultured_bacterium(0.57)	+
RAS_WSC_10_1718-read-119221:290-1825(+)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Thioglobaceae(1.00),g:SUP05_cluster(1.00),s:Candidatus_Thioglobus(0.27)	+
RAS_WSC_10_1718-read-92779:897-2426(+)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Halieaceae(1.00),g:Luminiphilus(1.00),s:marine_gamma(0.97)	+
RAS_WSC_10_1718-read-110297:3044-4573(-)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Porticoccaceae(1.00),g:SAR92_clade(1.00),s:seawater_metagenome(0.64)	+
RAS_WSC_10_1718-read-48722:783-2306(-)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Ectothiorhodospirales(0.99),f:Ectothiorhodospiraceae(0.99),g:uncultured(1.00),s:uncultured_bacterium(0.93)	+
RAS_WSC_10_1718-read-3438:2196-3725(+)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Porticoccaceae(1.00),g:SAR92_clade(1.00),s:uncultured_SAR92(0.08)	+
RAS_WSC_10_1718-read-43717:1255-2789(+)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Nitrosococcales(1.00),f:Methylophagaceae(1.00),g:uncultured(1.00),s:uncultured_bacterium(0.82)	+
RAS_WSC_10_1718-read-67124:2615-4151(+)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Steroidobacterales(1.00),f:Woeseiaceae(1.00),g:Woeseia(1.00),s:uncultured_bacterium(0.88)	+
RAS_WSC_10_1718-read-48206:1045-2544(+)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Alphaproteobacteria(1.00),o:Rhodospirillales(0.99),f:Magnetospiraceae(0.99),g:uncultured(0.99),s:uncultured_bacterium(1.00)	+
RAS_WSC_10_1718-read-72309:1969-3468(+)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Alphaproteobacteria(1.00),o:Rhodospirillales(1.00),f:Magnetospiraceae(1.00),g:uncultured(1.00),s:uncultured_bacterium(1.00)	+
RAS_WSC_10_1718-read-75414:2665-4160(-)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Alphaproteobacteria(1.00),o:Rhodospirillales(1.00),f:Magnetospiraceae(1.00),g:Magnetospira(1.00),s:uncultured_bacterium(0.99)	+
RAS_WSC_10_1718-read-4351:3943-5477(-)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Pseudohongiellaceae(1.00),g:Pseudohongiella(1.00),s:Uncultured_Pseudospirillum(0.08)	+
RAS_WSC_10_1718-read-28324:1796-3331(-)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Thioglobaceae(1.00),g:SUP05_cluster(1.00),s:Candidatus_Thioglobus(0.28)	+
RAS_WSC_10_1718-read-17942:759-2293(+)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Thioglobaceae(1.00),g:SUP05_cluster(1.00),s:gamma_proteobacterium(0.11)	+
RAS_WSC_10_1718-read-105534:5223-6757(-)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Pseudohongiellaceae(1.00),g:Pseudohongiella(1.00),s:uncultured_bacterium(0.58)	+
RAS_WSC_10_1718-read-13012:2986-4520(-)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Pseudohongiellaceae(1.00),g:Pseudohongiella(1.00),s:uncultured_bacterium(0.60)	+
RAS_WSC_10_1718-read-78566:3699-5195(+)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Alphaproteobacteria(1.00),o:AT-s3-44(0.99),f:AT-s3-44(0.99),g:AT-s3-44(0.99),s:uncultured_marine(0.84)	+
RAS_WSC_10_1718-read-39786:3908-5407(-)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Alphaproteobacteria(1.00),o:Rhodospirillales(1.00),f:Magnetospiraceae(0.99),g:uncultured(0.98),s:uncultured_marine(0.40)	+
RAS_WSC_10_1718-read-106658:2252-3786(+)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Pseudohongiellaceae(1.00),g:Pseudohongiella(1.00),s:uncultured_bacterium(0.46)	+
RAS_WSC_10_1718-read-65913:3361-4893(-)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:OM182_clade(1.00),g:OM182_clade(1.00),s:uncultured_bacterium(0.97)	+
RAS_WSC_10_1718-read-83567:2714-4210(+)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Alphaproteobacteria(1.00),o:Thalassobaculales(1.00),f:Nisaeaceae(1.00),g:OM75_clade(1.00),s:uncultured_Alphaproteobacteria(0.84)	+
RAS_WSC_10_1718-read-112865:1814-3313(-)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Alphaproteobacteria(1.00),o:Defluviicoccales(1.00),f:uncultured(1.00),g:uncultured(1.00),s:uncultured_bacterium(0.75)	+
RAS_WSC_10_1718-read-50349:89-1573(-)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Alphaproteobacteria(1.00),o:Rhizobiales(1.00),f:Rhizobiaceae(1.00),g:Hoeflea(0.98),s:Hoeflea_sp.(0.22)	+
RAS_WSC_10_1718-read-58033:5085-6621(-)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:OM182_clade(1.00),g:OM182_clade(1.00),s:marine_gamma(0.97)	+
RAS_WSC_10_1718-read-109070:2397-3893(+)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Alphaproteobacteria(1.00),o:Defluviicoccales(1.00),f:uncultured(1.00),g:uncultured(1.00),s:uncultured_bacterium(0.94)	+
RAS_WSC_10_1718-read-91665:71-1567(+)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Alphaproteobacteria(1.00),o:Defluviicoccales(1.00),f:uncultured(1.00),g:uncultured(1.00),s:uncultured_bacterium(0.92)	+
RAS_WSC_10_1718-read-90212:1704-3201(+)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Alphaproteobacteria(1.00),o:Rhodospirillales(1.00),f:Magnetospiraceae(1.00),g:uncultured(1.00),s:uncultured_bacterium(0.88)	+
RAS_WSC_10_1718-read-102644:1152-2689(+)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Marinomonadaceae(1.00),g:Marinomonas(1.00),s:Marinomonas_primoryensis(0.66)	+
RAS_WSC_10_1718-read-103353:1160-2697(+)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Marinomonadaceae(1.00),g:Marinomonas(1.00),s:Marinomonas_primoryensis(0.76)	+
RAS_WSC_10_1718-read-103947:4240-5777(-)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Marinomonadaceae(1.00),g:Marinomonas(1.00),s:Arctic_sea(0.15)	+
RAS_WSC_10_1718-read-105789:5452-6989(-)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Marinomonadaceae(1.00),g:Marinomonas(1.00),s:Marinomonas_primoryensis(0.64)	+
RAS_WSC_10_1718-read-107244:1262-2799(-)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Marinomonadaceae(1.00),g:Marinomonas(1.00),s:Arctic_sea(0.07)	+
RAS_WSC_10_1718-read-109104:4721-6258(-)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Marinomonadaceae(1.00),g:Marinomonas(1.00),s:Marinomonas_primoryensis(0.71)	+
RAS_WSC_10_1718-read-109327:5433-6970(-)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Marinomonadaceae(1.00),g:Marinomonas(1.00),s:Marinomonas_sp.(0.18)	+
RAS_WSC_10_1718-read-111446:1715-3252(-)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Marinomonadaceae(1.00),g:Marinomonas(1.00),s:Marinomonas_primoryensis(0.71)	+
RAS_WSC_10_1718-read-113330:5537-7074(-)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Marinomonadaceae(1.00),g:Marinomonas(1.00),s:Marinomonas_primoryensis(0.65)	+
RAS_WSC_10_1718-read-114146:2647-4184(+)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Marinomonadaceae(1.00),g:Marinomonas(1.00),s:Marinomonas_primoryensis(0.70)	+
RAS_WSC_10_1718-read-115148:958-2495(+)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Marinomonadaceae(1.00),g:Marinomonas(1.00),s:Marinomonas_primoryensis(0.74)	+
RAS_WSC_10_1718-read-115677:1086-2623(+)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Marinomonadaceae(1.00),g:Marinomonas(1.00),s:Marinomonas_primoryensis(0.70)	+
RAS_WSC_10_1718-read-117886:1717-3254(+)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Marinomonadaceae(1.00),g:Marinomonas(1.00),s:Marinomonas_primoryensis(0.70)	+
RAS_WSC_10_1718-read-14470:2168-3705(-)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Marinomonadaceae(1.00),g:Marinomonas(1.00),s:Marinomonas_primoryensis(0.62)	+
RAS_WSC_10_1718-read-14906:4691-6228(-)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Marinomonadaceae(1.00),g:Marinomonas(1.00),s:Marinomonas_primoryensis(0.68)	+
RAS_WSC_10_1718-read-1663:3166-4703(-)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Marinomonadaceae(1.00),g:Marinomonas(1.00),s:Marinomonas_primoryensis(0.75)	+
RAS_WSC_10_1718-read-16993:2072-3609(+)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Marinomonadaceae(1.00),g:Marinomonas(1.00),s:Marinomonas_primoryensis(0.68)	+
RAS_WSC_10_1718-read-18855:1884-3421(-)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Marinomonadaceae(1.00),g:Marinomonas(1.00),s:Marinomonas_primoryensis(0.71)	+
RAS_WSC_10_1718-read-22473:557-2094(+)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Marinomonadaceae(1.00),g:Marinomonas(1.00),s:Marinomonas_sp.(0.20)	+
RAS_WSC_10_1718-read-23287:1740-3277(-)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Marinomonadaceae(1.00),g:Marinomonas(1.00),s:Marinomonas_primoryensis(0.70)	+
RAS_WSC_10_1718-read-23333:5824-7361(+)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Marinomonadaceae(1.00),g:Marinomonas(1.00),s:Marinomonas_sp.(0.24)	+
RAS_WSC_10_1718-read-23429:1933-3470(-)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Marinomonadaceae(1.00),g:Marinomonas(1.00),s:Marinomonas_primoryensis(0.72)	+
RAS_WSC_10_1718-read-23786:1001-2538(+)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Marinomonadaceae(1.00),g:Marinomonas(1.00),s:Marinomonas_primoryensis(0.67)	+
RAS_WSC_10_1718-read-25445:2339-3876(-)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Marinomonadaceae(1.00),g:Marinomonas(1.00),s:Marinomonas_foliarum(0.01)	+
RAS_WSC_10_1718-read-25534:3180-4717(-)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Marinomonadaceae(1.00),g:Marinomonas(1.00),s:Marinomonas_primoryensis(0.79)	+
RAS_WSC_10_1718-read-2557:1027-2564(+)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Marinomonadaceae(1.00),g:Marinomonas(1.00),s:Marinomonas_primoryensis(0.77)	+
RAS_WSC_10_1718-read-26156:4251-5788(+)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Marinomonadaceae(1.00),g:Marinomonas(1.00),s:Marinomonas_sp.(0.18)	+
RAS_WSC_10_1718-read-3054:1624-3161(+)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Marinomonadaceae(1.00),g:Marinomonas(1.00),s:Marinomonas_primoryensis(0.71)	+
RAS_WSC_10_1718-read-30926:5387-6924(-)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Marinomonadaceae(1.00),g:Marinomonas(1.00),s:Marinomonas_primoryensis(0.74)	+
RAS_WSC_10_1718-read-35998:157-1694(-)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Marinomonadaceae(1.00),g:Marinomonas(1.00),s:Marinomonas_primoryensis(0.76)	+
RAS_WSC_10_1718-read-36289:2804-4341(-)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Marinomonadaceae(1.00),g:Marinomonas(1.00),s:Marinomonas_sp.(0.19)	+
RAS_WSC_10_1718-read-36370:1964-3501(-)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Marinomonadaceae(1.00),g:Marinomonas(1.00),s:Marinomonas_polaris(0.03)	+
RAS_WSC_10_1718-read-36993:1191-2728(-)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Marinomonadaceae(1.00),g:Marinomonas(1.00),s:Marinomonas_primoryensis(0.68)	+
RAS_WSC_10_1718-read-37621:277-1814(-)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Marinomonadaceae(1.00),g:Marinomonas(1.00),s:Marinomonas_pontica(0.02)	+
RAS_WSC_10_1718-read-37927:628-2165(-)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Marinomonadaceae(1.00),g:Marinomonas(1.00),s:Marinomonas_primoryensis(0.72)	+
RAS_WSC_10_1718-read-38221:4201-5738(-)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Marinomonadaceae(1.00),g:Marinomonas(1.00),s:Marinomonas_primoryensis(0.66)	+
RAS_WSC_10_1718-read-41133:8498-10035(+)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Marinomonadaceae(1.00),g:Marinomonas(1.00),s:Marinomonas_primoryensis(0.78)	+
RAS_WSC_10_1718-read-45551:508-2045(-)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Marinomonadaceae(1.00),g:Marinomonas(1.00),s:Marinomonas_primoryensis(0.68)	+
RAS_WSC_10_1718-read-45676:3156-4693(-)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Marinomonadaceae(1.00),g:Marinomonas(1.00),s:Marinomonas_primoryensis(0.69)	+
RAS_WSC_10_1718-read-47003:2179-3716(+)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Marinomonadaceae(1.00),g:Marinomonas(1.00),s:Arctic_sea(0.10)	+
RAS_WSC_10_1718-read-47230:2049-3586(+)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Marinomonadaceae(1.00),g:Marinomonas(1.00),s:Marinomonas_primoryensis(0.67)	+
RAS_WSC_10_1718-read-49034:1479-3016(+)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Marinomonadaceae(1.00),g:Marinomonas(1.00),s:Arctic_sea(0.12)	+
RAS_WSC_10_1718-read-50758:3429-4966(-)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Marinomonadaceae(1.00),g:Marinomonas(1.00),s:Marinomonas_primoryensis(0.66)	+
RAS_WSC_10_1718-read-50880:6297-7834(+)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Marinomonadaceae(1.00),g:Marinomonas(1.00),s:Arctic_sea(0.10)	+
RAS_WSC_10_1718-read-52163:1416-2953(-)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Marinomonadaceae(1.00),g:Marinomonas(1.00),s:Marinomonas_primoryensis(0.62)	+
RAS_WSC_10_1718-read-530:2194-3731(+)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Marinomonadaceae(1.00),g:Marinomonas(1.00),s:Arctic_sea(0.12)	+
RAS_WSC_10_1718-read-53304:1871-3408(+)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Marinomonadaceae(1.00),g:Marinomonas(1.00),s:Marinomonas_primoryensis(0.68)	+
RAS_WSC_10_1718-read-53308:1697-3234(-)	d:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Marinomonadaceae(1.00),g:Marinomonas(1.00),s:Marinomonas_posidonica(0.01)	+
